Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_Fiber optic,Internet Service_No,Multiple Lines_No phone service,Multiple Lines_Yes
1,0,1,0,50,1,0.0,1.0,0.0,1.0,1.0,1.0,0,103.7,5071.05,Yes,1,82,5897,False,False,False,True,False,True,False,False,True
1,0,1,0,65,1,1.0,1.0,1.0,0.0,0.0,0.0,0,89.75,5769.6,Yes,1,72,6110,True,False,False,True,False,True,False,False,True
0,0,0,0,1,1,,,,,,,1,20.3,20.3,Yes,1,67,3830,False,False,False,False,True,False,True,False,False
1,1,1,0,7,1,0.0,0.0,1.0,0.0,1.0,1.0,1,101.95,700.85,Yes,1,74,2016,False,False,False,True,False,True,False,False,True
1,1,0,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.0,181.7,Yes,1,93,5569,False,False,False,True,False,True,False,False,True
0,0,0,0,45,1,0.0,1.0,0.0,0.0,1.0,0.0,1,89.3,4016.85,Yes,1,97,4880,False,False,True,False,False,True,False,False,True
0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1,74.3,74.3,Yes,1,69,5996,False,False,True,False,False,True,False,False,False
1,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1,44.65,44.65,Yes,1,66,3704,False,False,False,False,True,False,False,True,False
1,0,1,0,13,1,1.0,0.0,0.0,0.0,0.0,1.0,0,84.05,1095.3,Yes,1,77,4745,False,False,False,True,False,True,False,False,False
1,0,0,0,10,1,0.0,1.0,0.0,0.0,0.0,0.0,1,80.7,788.8,Yes,1,77,3492,False,False,False,False,False,True,False,False,True
1,0,0,0,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1,101.7,364.55,Yes,1,91,2777,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,,,,,,,0,20.4,20.4,Yes,1,92,3663,False,False,False,False,True,False,True,False,False
1,0,1,0,41,1,0.0,0.0,1.0,1.0,1.0,1.0,1,102.6,4213.35,Yes,1,84,2098,True,False,False,True,False,True,False,False,True
1,0,1,0,71,1,0.0,1.0,1.0,0.0,1.0,1.0,1,106.0,7723.7,Yes,1,81,4072,False,True,False,False,False,True,False,False,True
0,0,0,1,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1,55.1,154.65,Yes,1,97,4412,False,False,False,False,True,False,False,False,False
1,0,0,0,69,1,0.0,0.0,1.0,1.0,1.0,1.0,1,106.5,7348.8,Yes,1,81,4859,False,True,False,False,False,True,False,False,True
0,0,1,0,32,1,0.0,0.0,1.0,0.0,0.0,1.0,1,91.05,2954.5,Yes,1,80,3590,False,False,False,False,False,True,False,False,True
0,1,1,0,51,1,1.0,0.0,0.0,0.0,0.0,0.0,1,77.5,3807.35,Yes,1,96,5748,False,False,False,True,False,True,False,False,True
0,0,1,0,72,0,0.0,1.0,1.0,0.0,1.0,1.0,1,54.2,3937.45,Yes,1,66,4481,False,True,False,True,False,False,False,True,False
0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.25,418.4,Yes,1,77,5816,False,False,False,False,True,True,False,False,False
1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,50.5,50.5,Yes,1,83,2077,False,False,False,True,False,False,False,False,False
1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,74.4,Yes,1,89,3429,False,False,False,True,False,True,False,False,True
1,0,0,0,31,1,0.0,1.0,0.0,1.0,1.0,1.0,1,79.45,2587.7,Yes,1,67,2872,True,False,False,False,True,False,False,False,True
1,0,0,0,58,1,0.0,0.0,1.0,1.0,1.0,1.0,1,104.65,6219.6,Yes,1,66,5411,True,False,False,True,False,True,False,False,True
1,1,1,0,47,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.05,4871.05,Yes,1,91,5166,False,False,False,True,False,True,False,False,True
1,0,0,0,44,1,0.0,1.0,0.0,1.0,1.0,1.0,0,100.55,4398.15,Yes,1,81,3486,False,False,False,True,False,True,False,False,False
1,0,0,0,2,1,0.0,1.0,0.0,0.0,1.0,1.0,0,95.65,167.3,Yes,1,82,5332,False,False,False,True,False,True,False,False,False
0,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,94.4,94.4,Yes,1,77,5764,False,False,False,True,False,True,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,55.0,55.0,Yes,1,98,3809,False,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,101.45,101.45,Yes,1,77,4390,False,False,False,True,False,True,False,False,True
0,0,1,0,5,1,0.0,0.0,1.0,1.0,1.0,0.0,0,67.95,350.3,Yes,1,69,3889,False,False,False,False,False,False,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.5,69.5,Yes,1,91,3365,False,False,False,True,False,True,False,False,False
1,0,0,0,1,1,,,,,,,1,18.85,18.85,Yes,1,90,4132,False,False,False,False,True,False,True,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.2,69.2,Yes,1,82,4073,False,False,False,True,False,True,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.65,69.65,Yes,1,67,5258,False,False,False,True,False,True,False,False,False
1,1,1,0,40,1,1.0,0.0,0.0,0.0,1.0,1.0,0,101.85,4086.3,Yes,1,84,2837,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1,82.3,82.3,Yes,1,71,4278,False,False,False,True,False,True,False,False,False
1,0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0,79.25,267.6,Yes,1,89,4183,False,False,False,True,False,True,False,False,False
0,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,1.0,1,84.6,1115.2,Yes,1,77,2659,False,False,False,True,False,True,False,False,True
0,0,1,0,58,1,1.0,1.0,0.0,0.0,0.0,1.0,1,93.4,5435.6,Yes,1,73,5989,False,False,False,False,False,True,False,False,True
0,0,1,0,42,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.2,4186.3,Yes,1,95,5458,False,False,False,True,False,True,False,False,True
1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.05,25.05,Yes,1,95,2119,False,False,False,True,False,False,False,True,False
0,0,0,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1,712.85,Yes,1,81,2796,False,False,True,False,False,False,False,True,False
1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,48.95,48.95,Yes,1,65,3913,False,False,False,True,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,45.3,45.3,Yes,1,78,5774,False,False,False,True,False,False,False,False,False
1,0,0,0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1,85.85,167.3,Yes,1,67,3273,False,False,False,True,False,True,False,False,False
1,0,0,0,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0,95.2,930.4,Yes,1,69,4922,False,False,False,True,False,True,False,False,True
1,0,0,0,49,1,0.0,0.0,0.0,1.0,1.0,1.0,1,100.6,5069.65,Yes,1,82,5585,True,False,False,False,False,True,False,False,True
1,0,1,1,6,1,0.0,1.0,1.0,0.0,0.0,0.0,1,55.3,324.25,Yes,1,99,3878,False,False,False,False,True,False,False,False,False
1,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.85,156.4,Yes,1,84,5378,False,False,False,False,True,True,False,False,True
1,0,0,0,35,1,0.0,1.0,1.0,0.0,1.0,1.0,1,102.35,3626.1,Yes,1,80,2473,True,False,False,False,False,True,False,False,False
1,0,1,0,70,1,1.0,1.0,1.0,1.0,1.0,1.0,0,115.65,7968.85,Yes,1,99,5563,True,False,True,False,False,True,False,False,True
1,0,0,0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,1,79.85,152.45,Yes,1,91,3280,False,False,False,True,False,True,False,False,False
1,0,0,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1,76.0,1130.85,Yes,1,74,4938,False,False,False,False,True,True,False,False,True
0,1,0,0,42,1,0.0,1.0,1.0,0.0,1.0,1.0,1,104.75,4323.45,Yes,1,79,2984,False,False,False,False,False,True,False,False,True
0,0,0,0,9,1,1.0,1.0,0.0,0.0,1.0,1.0,1,74.65,703.55,Yes,1,90,5900,False,False,False,True,False,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,56.25,56.25,Yes,1,71,3065,False,False,False,True,False,False,False,False,False
1,0,1,0,21,1,0.0,0.0,1.0,1.0,1.0,1.0,1,106.1,2249.95,Yes,1,69,3584,False,False,False,True,False,True,False,False,True
0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,79.75,159.4,Yes,1,77,4038,False,False,False,False,False,True,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,68.65,68.65,Yes,1,99,3052,False,False,False,True,False,True,False,False,False
1,0,0,0,16,1,,,,,,,0,20.25,327.45,Yes,1,83,4327,False,False,False,False,False,False,True,False,False
0,1,1,0,14,1,0.0,1.0,0.0,0.0,1.0,1.0,1,100.2,1369.8,Yes,1,97,3369,False,False,False,True,False,True,False,False,True
1,0,1,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.9,1107.25,Yes,1,97,2510,False,False,False,False,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.85,70.85,Yes,1,72,2874,False,False,False,True,False,True,False,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.8,134.7,Yes,1,74,2320,False,False,True,False,False,True,False,False,False
1,0,1,0,55,0,0.0,0.0,1.0,1.0,1.0,1.0,1,54.55,2978.3,Yes,1,69,6041,False,False,False,False,False,False,False,True,False
0,0,0,0,7,1,0.0,0.0,0.0,1.0,1.0,1.0,1,70.75,450.8,Yes,1,84,2248,False,False,True,False,False,False,False,False,False
0,0,1,0,13,1,0.0,1.0,1.0,0.0,1.0,0.0,0,94.1,1215.6,Yes,1,75,2973,False,False,False,True,False,True,False,False,True
0,0,1,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.7,91.7,Yes,1,84,2613,False,False,True,False,False,False,False,True,False
1,1,0,0,66,1,0.0,1.0,1.0,1.0,1.0,1.0,0,110.9,7432.05,Yes,1,93,4389,True,False,True,False,False,True,False,False,True
0,0,1,0,38,1,0.0,0.0,1.0,1.0,1.0,1.0,1,105.0,4026.4,Yes,1,92,2341,False,False,False,True,False,True,False,False,True
1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.3,25.3,Yes,1,99,5421,False,False,False,True,False,False,False,True,False
1,0,0,0,22,1,0.0,1.0,0.0,1.0,0.0,0.0,1,55.15,1193.05,Yes,1,84,5866,True,False,True,False,False,False,False,False,False
1,0,0,0,1,1,,,,,,,1,20.1,20.1,Yes,1,70,4389,False,False,False,False,True,False,True,False,False
1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.9,69.9,Yes,1,84,2100,False,False,False,False,True,True,False,False,False
1,0,0,0,43,1,0.0,1.0,0.0,0.0,1.0,1.0,1,101.4,4528.0,Yes,1,79,3370,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.8,80.8,Yes,1,82,4424,False,False,False,True,False,True,False,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0,62.05,118.3,Yes,1,96,5344,False,False,False,False,False,False,False,False,True
1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,76.45,76.45,Yes,1,95,3763,False,False,False,True,False,True,False,False,True
0,1,0,0,12,1,0.0,1.0,0.0,0.0,1.0,0.0,1,91.3,1094.5,Yes,1,94,4703,False,False,False,True,False,True,False,False,True
1,1,1,0,6,1,0.0,0.0,1.0,0.0,1.0,1.0,1,95.75,573.75,Yes,1,89,5750,False,False,False,True,False,True,False,False,False
0,0,1,0,34,1,1.0,1.0,0.0,1.0,0.0,0.0,0,62.65,2274.9,Yes,1,91,3918,False,False,False,True,False,False,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.5,74.5,Yes,1,69,2016,False,False,False,True,False,True,False,False,True
0,0,1,0,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1,102.1,1068.85,Yes,1,78,3596,False,False,True,False,False,True,False,False,True
0,0,0,0,16,1,1.0,0.0,0.0,0.0,0.0,0.0,1,50.15,762.25,Yes,1,69,4254,False,False,False,True,False,False,False,False,False
0,0,1,0,7,1,0.0,0.0,0.0,0.0,1.0,0.0,1,86.5,582.5,Yes,1,74,3887,False,False,False,True,False,True,False,False,True
1,1,0,0,27,1,0.0,1.0,0.0,0.0,0.0,0.0,1,81.45,2122.05,Yes,1,83,2571,False,False,False,True,False,True,False,False,True
1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.15,69.15,Yes,1,87,4179,False,False,False,True,False,True,False,False,False
0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.0,1,79.55,723.4,Yes,1,81,3246,False,False,False,True,False,True,False,False,False
0,0,0,0,48,1,0.0,1.0,1.0,1.0,1.0,0.0,1,95.5,4627.85,Yes,1,97,2459,False,True,False,False,True,True,False,False,False
1,1,0,0,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0,91.05,289.1,Yes,1,99,2194,False,False,False,True,False,True,False,False,True
0,1,1,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0,79.2,172.85,Yes,1,67,4225,False,False,False,True,False,True,False,False,True
0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1,45.25,85.5,Yes,1,74,4566,False,False,False,True,False,False,False,True,False
0,1,0,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.3,1096.25,Yes,1,71,5342,False,False,False,True,False,True,False,False,True
0,0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.1,228.0,Yes,1,69,5657,False,False,True,False,False,True,False,False,True
1,1,1,0,57,1,0.0,0.0,1.0,0.0,1.0,1.0,0,100.6,5746.15,Yes,1,74,5247,False,False,False,True,False,True,False,False,True
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,209.1,Yes,1,88,3190,False,False,False,False,True,True,False,False,True
0,1,0,0,64,1,1.0,1.0,0.0,1.0,1.0,0.0,1,70.2,4481.0,Yes,1,89,6080,False,True,True,False,False,False,False,False,False
0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,70.75,154.85,Yes,1,96,4407,False,False,False,True,False,True,False,False,False
1,0,0,0,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0,50.25,593.75,Yes,1,67,3624,False,False,False,False,False,False,False,False,False
0,1,0,0,40,1,1.0,1.0,0.0,0.0,0.0,0.0,1,79.2,3233.85,Yes,1,94,3207,False,False,True,False,False,True,False,False,False
0,0,0,0,12,1,0.0,0.0,1.0,0.0,1.0,1.0,1,96.0,1062.1,Yes,1,89,5239,False,False,False,True,False,True,False,False,False
0,0,0,0,54,1,0.0,0.0,0.0,1.0,1.0,1.0,1,100.1,5440.9,Yes,1,75,5763,False,False,False,True,False,True,False,False,True
0,0,1,1,4,1,0.0,1.0,0.0,1.0,0.0,0.0,0,56.5,235.1,Yes,1,99,5758,False,False,False,False,True,False,False,False,False
0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1,85.0,85.0,Yes,1,93,2650,False,False,False,True,False,True,False,False,False
1,0,1,0,51,0,1.0,1.0,1.0,0.0,1.0,1.0,0,59.3,3014.65,Yes,1,95,5633,True,False,False,True,False,False,False,True,False
1,0,0,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1,49.4,184.4,Yes,1,84,4455,False,False,False,True,False,False,False,False,False
1,0,0,0,35,1,0.0,0.0,0.0,0.0,1.0,0.0,0,55.0,2010.55,Yes,1,100,2220,False,False,False,False,True,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.2,69.2,Yes,1,81,2637,False,False,False,True,False,True,False,False,False
1,0,0,0,38,1,0.0,0.0,1.0,1.0,0.0,1.0,1,62.3,2354.8,Yes,1,83,3818,True,False,False,False,True,False,False,False,False
1,1,1,0,37,1,0.0,0.0,0.0,0.0,1.0,1.0,1,92.5,3473.4,Yes,1,95,4127,False,False,False,True,False,True,False,False,True
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,69.65,220.1,Yes,1,84,2421,False,False,False,True,False,True,False,False,False
1,0,0,0,61,1,1.0,0.0,1.0,1.0,1.0,1.0,1,111.6,6876.05,Yes,1,87,4495,False,True,True,False,False,True,False,False,True
0,0,0,0,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0,48.55,501.0,Yes,1,92,4444,False,False,True,False,False,False,False,False,False
0,0,0,0,1,1,,,,,,,1,20.2,20.2,Yes,1,69,4197,False,False,False,False,True,False,True,False,False
1,0,0,0,19,0,0.0,0.0,1.0,0.0,1.0,0.0,1,39.65,733.35,Yes,1,78,2933,False,False,False,True,False,False,False,True,False
1,0,0,0,56,1,,,,,,,0,24.9,1334.0,Yes,1,92,5327,True,False,False,True,False,False,True,False,True
1,0,1,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,56.7,113.55,Yes,1,77,5560,False,False,False,False,True,False,False,False,True
0,0,1,0,14,1,1.0,1.0,0.0,1.0,1.0,1.0,0,105.95,1348.9,Yes,1,84,5887,True,False,False,False,True,True,False,False,False
1,1,1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,74.95,308.7,Yes,1,69,3716,False,False,False,True,False,True,False,False,True
1,0,0,0,15,0,0.0,0.0,0.0,1.0,0.0,0.0,1,29.7,438.25,Yes,1,82,5518,False,False,False,True,False,False,False,True,False
1,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1,50.35,50.35,Yes,1,65,4526,False,False,False,True,False,False,False,True,False
0,0,1,0,64,0,1.0,0.0,1.0,1.0,0.0,1.0,0,47.85,3147.5,Yes,1,66,6347,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,70.3,Yes,1,78,4512,False,False,False,True,False,True,False,False,False
1,1,0,0,55,1,1.0,0.0,0.0,0.0,1.0,1.0,1,98.8,5617.75,Yes,1,69,5543,False,False,False,True,False,True,False,False,True
0,0,0,0,18,1,0.0,0.0,0.0,1.0,1.0,1.0,1,99.85,1776.95,Yes,1,100,3068,False,False,False,False,False,True,False,False,True
1,1,1,0,32,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.3,2483.05,Yes,1,94,5365,False,False,True,False,False,True,False,False,False
0,1,0,0,66,1,0.0,1.0,0.0,0.0,0.0,0.0,1,80.45,5224.35,Yes,1,79,5011,False,False,True,False,False,True,False,False,True
1,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,1,86.8,620.35,Yes,1,66,3780,False,False,False,True,False,True,False,False,True
1,1,1,0,6,1,0.0,1.0,0.0,0.0,0.0,1.0,1,84.2,519.15,Yes,1,72,5834,False,False,False,True,False,True,False,False,False
1,0,0,0,13,1,0.0,0.0,0.0,1.0,1.0,1.0,1,99.0,1301.7,Yes,1,81,3493,False,False,False,False,True,True,False,False,True
0,0,0,0,11,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.75,1129.75,Yes,1,65,2229,False,False,False,True,False,True,False,False,True
0,0,1,0,9,1,1.0,1.0,1.0,0.0,0.0,0.0,0,91.75,865.8,Yes,1,91,4176,False,False,False,False,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,79.55,79.55,Yes,1,93,5571,False,False,False,False,True,True,False,False,True
0,0,0,0,54,1,0.0,1.0,1.0,1.0,1.0,1.0,0,111.1,6014.85,Yes,1,93,5527,False,False,False,True,False,True,False,False,True
0,0,1,0,25,1,0.0,0.0,1.0,0.0,0.0,1.0,1,89.1,2368.4,Yes,1,96,4793,False,False,False,True,False,True,False,False,True
0,0,0,0,37,1,0.0,1.0,1.0,0.0,1.0,1.0,1,101.9,3545.35,Yes,1,83,4437,False,False,False,False,False,True,False,False,True
0,0,1,1,14,1,0.0,0.0,0.0,1.0,1.0,0.0,1,91.65,1301.0,Yes,1,65,4304,False,False,False,True,False,True,False,False,True
0,1,0,0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,1,88.85,372.45,Yes,1,74,2754,False,False,False,True,False,True,False,False,True
0,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.3,77.75,Yes,1,74,3542,False,False,False,True,False,False,False,True,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,95.45,95.45,Yes,1,71,5962,False,False,False,True,False,True,False,False,True
1,0,0,0,13,1,0.0,0.0,0.0,0.0,1.0,1.0,1,91.1,1135.7,Yes,1,78,5347,False,False,False,True,False,True,False,False,False
0,0,1,0,45,1,0.0,1.0,0.0,1.0,0.0,0.0,1,54.15,2319.8,Yes,1,92,2761,True,False,True,False,False,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,69.7,69.7,Yes,1,98,4620,False,False,False,False,False,True,False,False,False
0,0,0,0,6,1,0.0,0.0,0.0,0.0,1.0,1.0,1,89.5,573.3,Yes,1,82,2898,False,False,False,True,False,True,False,False,False
1,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,1,35.15,99.75,Yes,1,83,2987,False,False,False,True,False,False,False,True,False
1,0,0,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1,73.75,871.4,Yes,1,78,2010,False,False,True,False,False,True,False,False,True
0,1,0,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,0,101.35,780.5,Yes,1,68,5546,False,False,False,True,False,True,False,False,True
0,0,1,1,6,1,1.0,1.0,0.0,0.0,0.0,0.0,0,55.9,365.35,Yes,1,87,4914,False,False,True,False,False,False,False,False,False
1,1,1,0,3,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.9,334.65,Yes,1,71,2715,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,43.95,43.95,Yes,1,76,3238,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,45.1,45.1,Yes,1,77,4884,False,False,False,False,False,False,False,False,False
0,0,0,0,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0,70.25,2868.05,Yes,1,69,3407,False,False,False,False,False,True,False,False,False
1,0,0,1,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0,55.35,449.75,Yes,1,70,2688,False,False,False,True,False,False,False,False,False
1,1,1,0,43,1,0.0,1.0,1.0,0.0,1.0,1.0,1,103.0,4414.3,Yes,1,99,2505,False,False,False,True,False,True,False,False,True
0,0,1,0,33,1,1.0,0.0,1.0,1.0,1.0,1.0,1,103.75,3361.05,Yes,1,81,3824,True,False,False,True,False,True,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.35,69.35,Yes,1,88,2843,False,False,False,True,False,True,False,False,False
0,0,0,0,56,1,0.0,1.0,0.0,0.0,0.0,0.0,1,73.85,4092.85,Yes,1,72,5276,False,False,False,True,False,True,False,False,False
0,0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.15,216.75,Yes,1,78,2270,False,False,True,False,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.6,69.6,Yes,1,87,2072,False,False,False,True,False,True,False,False,False
1,0,1,1,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1,80.15,385.0,Yes,1,84,5124,False,False,False,True,False,True,False,False,True
0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,30.5,30.5,Yes,1,74,5171,False,False,False,False,False,False,False,True,False
1,0,1,0,70,1,0.0,1.0,0.0,0.0,1.0,1.0,0,98.3,6859.5,Yes,1,98,4794,False,True,False,False,False,True,False,False,True
0,0,0,0,48,1,0.0,1.0,1.0,0.0,1.0,1.0,1,107.4,5121.3,Yes,1,89,4956,False,False,False,False,False,True,False,False,True
0,1,0,0,13,1,0.0,0.0,0.0,0.0,0.0,1.0,1,82.0,1127.2,Yes,1,99,3363,False,False,False,True,False,True,False,False,True
0,0,1,0,24,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.4,1747.85,Yes,1,74,2325,False,False,True,False,False,True,False,False,True
0,1,1,0,27,1,1.0,0.0,1.0,0.0,1.0,1.0,1,101.25,2754.45,Yes,1,77,4853,False,False,False,True,False,True,False,False,False
1,1,0,0,25,1,0.0,1.0,0.0,0.0,1.0,0.0,1,89.5,2196.15,Yes,1,90,4849,False,False,False,True,False,True,False,False,True
0,1,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,1692.6,Yes,1,81,2407,False,False,False,False,False,True,False,False,True
1,0,0,0,1,1,,,,,,,0,20.5,20.5,Yes,1,84,3731,False,False,False,False,True,False,True,False,False
1,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.35,265.35,Yes,1,73,3622,False,False,False,True,False,True,False,False,True
0,1,1,0,18,1,0.0,0.0,0.0,1.0,1.0,1.0,0,99.75,1836.25,Yes,1,68,5857,False,False,False,False,False,True,False,False,True
0,1,0,0,56,1,0.0,1.0,1.0,1.0,1.0,1.0,1,111.95,6418.9,Yes,1,91,4060,True,False,False,True,False,True,False,False,True
1,1,0,0,16,0,0.0,1.0,0.0,0.0,1.0,0.0,1,39.0,679.85,Yes,1,92,5692,False,False,False,False,True,False,False,True,False
0,0,1,0,30,1,0.0,1.0,0.0,1.0,1.0,0.0,1,94.1,2804.45,Yes,1,94,5255,False,False,True,False,False,True,False,False,True
0,0,0,0,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0,95.65,778.1,Yes,1,95,5335,False,False,False,False,False,True,False,False,True
0,1,1,0,50,1,0.0,1.0,0.0,0.0,1.0,0.0,1,88.05,4367.35,Yes,1,87,5813,False,False,False,True,False,True,False,False,True
0,0,1,0,41,1,0.0,1.0,0.0,1.0,0.0,1.0,1,66.5,2728.6,Yes,1,65,2517,True,False,False,False,False,False,False,False,False
1,0,0,0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,1,35.45,106.85,Yes,1,70,2095,False,False,False,False,True,False,False,True,False
1,0,0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1,49.9,130.1,Yes,1,73,5585,False,False,False,False,True,False,False,False,False
1,0,0,0,40,1,0.0,1.0,1.0,0.0,1.0,1.0,1,104.5,4036.85,Yes,1,93,2832,False,False,True,False,False,True,False,False,True
0,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.05,256.25,Yes,1,83,3553,False,False,True,False,False,True,False,False,True
1,0,0,0,23,1,0.0,0.0,1.0,0.0,0.0,0.0,1,81.0,1917.1,Yes,1,78,5701,False,False,False,True,False,True,False,False,True
0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.45,74.45,Yes,1,94,2394,False,False,False,True,False,True,False,False,True
